semeval_id,sentiment_num,sentiment_orig,source,text,tweet_id
846602677,1,positive,Semeval-train,"October 22 .. See you @ SM Bacolod ! :""&gt; 
See you there SweeT Heart! &lt;3",257663678143422464
485901139,1,positive,Semeval-train,@tombraider I'm awake! I love the cover of the new Tomb Raider! Can't wait till March 5th!,260950775759511552
413661267,-1,negative,Semeval-train,Kinda pissed that I just found out that Breakout Kings got cancelled in may #taptotweet,248696040629338112
37398079,1,positive,Semeval-train,"Gonna be at SM Sta. Rosa today 4pm with Krissy &amp; October 17 with Jasmine Curtis, Khalil Ramos &amp; Enrique Gil @ MOA See youuuu",257319483918663680
18009951,-1,negative,Semeval-train,@desboobs Breakout Kings went downhill when they killed the black dude first ep of the 2nd season.,215224180319338496
213065785,-1,negative,Semeval-train,"Anybody want 2 tickets to Jack White tomorrow at Ally Pally? Stuck in Matlock, can't make it. Contact me!",264123775761645568
224532610,-1,negative,Semeval-train,Well this may not sound nice but it's true that Runako Morton would have never trend in twitter in his lifetime :P ..... R.I.P. young man :(,176615727472709632
113880614,1,positive,Semeval-train,@vegan_punk Ayup! Hope alls okay. We're heading Chesters on Sat if you guys are free and fancy meeting for some lunch? No probs...,227474873935593472
17644917,0,neutral,Semeval-train,"Confirmed: Ice Cream Sandwich finally coming to the Droid Bionic tomorrow, October 19th http://t.co/oQPagEhS #OMGDroid",259135606200868864
144271076,0,neutral,Semeval-train,Open source misconceptions fading: IT Web: South Africa may be up to five years behind the rest of the wo... http://t.co/kZC3jZJ4 #linux,264065603793469440
383688537,-1,negative,Semeval-train,Dongwoo gets so scared the whole time. This is like the 5th time he got scared because of the staff that's filming them lol ...,247809005790048256
619002667,0,neutral,Semeval-train,@NDTVProfit 1st is how reduce clout of RELIANCE in the Govt's pricing of LPG and other fuels.,262855294604943360
74427598,0,neutral,Semeval-train,"Numerous treatment innovations presented at the Hands on Workshop on #Venous Disease, tomorrow until Nov 3 in #Cyprus http://t.co/5E4ReL4f",263192899787825152
29400464,-1,negative,Semeval-train,"@AlexAndHisPants Revelations is the 2nd worst (1 was the worst) but III, for mine, is above I just because lots to do + naval battles",264236473014972416
13583852,1,positive,Semeval-train,Mark Martin winning the The No Bull Million during the Coca-Cola 600 were the 2nd most compelling set of laps I've yet seen. #nascar #NSCS,256551463927549952
415482174,1,positive,Semeval-train,Check out the amazing World Music Festival organized for the 7th consecutive year by Rialto theatre in Limassol! http://t.co/P6g01OwK,208477432456548352
175281436,1,positive,Semeval-train,"Mark your calendars ladies: Luke Bryan will be at the Houston Rodeo March 16th, Then George the 17th!! @sarbeco @A_Festervan @KristenKLee",263365319752568832
16192277,1,positive,Semeval-train,"Big day out on 10Nov @QUOZhappens. Gallery hopping/talks/guided tours &amp; more. My list of must see galleries/events  
http://t.co/jPD62NeB",263961091640545280
14469058,0,neutral,Semeval-train,"I went to the Marijuana March, but I do not remember what happened there.",223557197668429824
27962225,1,positive,Semeval-train,Rhonda Rousey is too good! 6 wins in the first round by arm bar. She may not be beaten!,237037861860409344
115435421,0,neutral,Semeval-train,Henryville residents still waiting for help from the March tornados....more @ 6:30 on 90.1FM.,233137544571781120
132497944,0,neutral,Semeval-train,@PHSamsungMobile My 4th of July song is 'Ito Ang Gusto Ko' by Francis M. (Best for Independence Day here in the PH) #GalaxyPlayTrackoftheDay,220437745837932544
523957794,-1,negative,Semeval-train,@BeingSelfMadee Man I'm thinking as hard as a 12 inch dick on a Saturday morning that has to pee as bad a race horse at the Kentucky derby,255884401748090880
728407434,1,positive,Semeval-train,"Don't forget to drop by the Barbican Centre's Conservatory tomorrow for our annual Summer Reading Challenge event! Ages 4-11 
2-4PM FREE!",232498232712888320
54945259,1,positive,Semeval-train,LMAOO! @NVme68 gonna have to fight me now... Think Ima wear my Warriors gear tomorrow just cause... LOL,264193723913601024
4903201,1,positive,Semeval-train,We need some Sunday magic like his 62 in the final round of the Honda Classic!,214355011650584576
730651710,-1,negative,Semeval-train,"2nd most dangerous beach in the world

Gansbaai, South Africa
This part of the world is great white territory. A... http://t.co/AxhM5nnE",264259877218705408
34671803,-1,negative,Semeval-train,@andrewilamb Chesters tomorrow for the match with me and shoddy you cool motherfucker?,241626874994896896
21131478,0,neutral,Semeval-train,"Alternative news: Black Triangle Sighting in Tucson, Arizona on October 20th 2012 - Red circle with triangle cut... http://t.co/17nxAARp",262344808381693952
357125754,-1,negative,Semeval-train,@MoTheRipper I was like Shy Glizzy bouta be up at DC Star Saturday and he said Nigga no im not,228770650041487360
336680378,1,positive,Semeval-train,"Sunday dinner, Mersey side derby and Man u Chelsea. Decent day ahead",262534256843161600
41461924,0,neutral,Semeval-train,"@AaronK_MN @Y4LYFE WCC Coaches: Gonzaga 1st place, by a lot. #BYU 2nd, barely. St. Mary's 3rd, just behind BYU.",262993403158069248
68880091,-1,negative,Semeval-train,Anyone know where I can buy arolladora tickets? For pico Rivera? On the 14th?? WSS sold out:(,254763594749710336
606914698,1,positive,Semeval-train,Hey don't forget our show at the Rex Theatre is Sunday! Anyone want a ticket contact us! http://t.co/qe99ciW0,240979624589398016
8358972,0,neutral,Semeval-train,@ZarifMiah I may have spent 5 minutes watching the poo traverse my sewers as my SimCity flushed its loos...,237950387846529024
77875927,1,positive,Semeval-train,@Boro 3rd in table and look good a great performance today. Lets drag that to the Mackems on Tuesday! #UTB,262353602616651776
172443272,1,positive,Semeval-train,"LEO,VIRGO?! CLUB PULSE is the MOVE this THURSDAY! Leos &amp; Virgos are free before 12! Also co-hosted by #Evalesco! Evalesco WILL be there!!!!",238310619026190336
15726398,0,neutral,Semeval-train,"Haggins flipped by Hoya linebacker, but he gets the 1st down!  1st and goal at the 5!",257176573424312320
629668513,-1,negative,Semeval-train,"Not cool having Miesha Tate, the former bantam weight champ on the under card. C'mon #Strikeforce treat her better. #RouseyKaufman",236995290358509568
367410658,0,neutral,Semeval-train,"PSN Tuesday: Assassin's Creed 3, Okami HD: You can buy all the Assassin's Creed you can handle on PSN today. Both... http://t.co/APdsC4ZI",263487091659395072
25533139,1,positive,Semeval-train,Shocking! Warriors may actually have the best coaching staff in the Pacific Division. #GSW #NBA #Lakers #Clippers #Suns #Kings,263867600893796352
81346197,0,neutral,Semeval-train,"Brand new updated logo, edited by David Taylor the new Executive Producer of ROC-TV. First introduction video will be up tomorrow!",240284747790688256
538983241,1,positive,Semeval-train,@Cavillafuertee Cav ! See you tomorrow sa SM Sta.Rosa !! :**,256765946616770560
763168273,0,neutral,Semeval-train,"#TOLOnews TOLOnews 08 October  2012: Top news in this Bulletin:
The International Committee of the ... http://t.co/zny0E73s #Afghanistan",255361833144291328
605641423,1,positive,Semeval-train,@Jenna_Long11 @JordanBush7 I miss you Jennn! Are you gonna be at the brookwood game tomorrow?,259069134808158208
339957840,0,neutral,Semeval-train,Ivanovic reaches Kremlin quarters: Ana Ivanovic advanced to the quarter-finals of the Kremlin Cup on Thursday by... http://t.co/xbIC4XmT,258918845417418752
437010041,1,positive,Semeval-train,@HIBanffHostel @mtnorquay would love to! flying out to Van on the 14th and working in Whistler! Will defo head over to Banff tho!! #Canada,261860733485195264
835915333,1,positive,Semeval-train,"Make sure that you're decked out in your Red, White, and Blue tomorrow for America Day!  Let's make this homecoming week great.  #Merica",262691370890838016
42814504,0,neutral,Semeval-train,David Ruffin trending... I'm guessing The Temptations movie is on TV? They're actually the reason I got into music in 5th grade :].,242527278058307584
382135668,1,positive,Semeval-train,Okinawa concert is going to air on 1 nov. Hope someone will record it. I would love to see seunggi &amp; shinhye :),262425719664177152
528286123,1,positive,Semeval-train,Also excited to see SimCity and BF3 Armored Kill during the @EA conference tomorrow,235235508580663296
39394735,0,neutral,Semeval-train,@akumakata kenot. Same night. Am doing Java Jazz for sure. Can always catch the Foos some other time. The jazz greats? Not likely.,160740892653797376
412733737,-1,negative,Semeval-train,A 5th grader just told me she got ISS today when I asked her why he told me that she told her teacher that she had a big butt...,263785642675302400
353806802,-1,negative,Semeval-train,I really don't want to go to ISS tomorrow... -_-,263841476889436160
264469741,0,neutral,Semeval-train,"A Red Carpet for Radicals at the White House

by Steve Emerson and John Rossomando
IPT News
October 21, 2012
A... http://t.co/kGcWHS9J",260520897931251712
90942454,0,neutral,Semeval-train,@FantasyGaffer got a suggestion for a GK tomorrow that doesn't cost over 5.6 ?!!. I want to replace Krul.,249238019574480896
135399738,-1,negative,Semeval-train,Bharatiya Janata Party (BJP) national vice-president Gopinath Munde on Sunday refuted rumours that he was going to join the Congress.,240287150887817216
538092287,1,positive,Semeval-train,Looking forward to going to Carrow Road with my brother tonight #coys (he must've forgiven me for my behaviour at White Hart Lane in April),263620182981877760
301026972,-1,negative,Semeval-train,Can't sleep...watching Stevie TV for the 4th time tonight @stevieryan,176593678494740480
562192993,0,neutral,Semeval-train,"Late Friday meet was just to clear air, says BJP a day later: Sources said the rumour about Gadkari quitting might have started...  #News",262320661287026688
342868217,1,positive,Semeval-train,I just peed myself: Anthropologie to open Knoxville store http://t.co/HRqbR35x,264184491386470400
19739348,0,neutral,Semeval-train,Diana: A Celebration ends June 10th at the @mallofamerica; make sure to see the collection before it leaves! http://t.co/O5WeDZwX,209694606751838208
36295355,0,neutral,Semeval-train,Clocking that marshal in the head with his opening tee shot clearly rattled Harris English. Took him 2 holes to drop from 4th to T26.,201389283230236672
556159172,1,positive,Semeval-train,"PM ready for reply on coal blocks: Congress: New Delhi, Aug 22 (IANS) With the Bharatiya Janata Party (BJP)... http://t.co/VoO1DVEw",238348825981485056
494442164,1,positive,Semeval-train,Who wants to to a Knoxville ice bears hockey game with me November 9? #yaknowyawanna,264168725203275776
874154569,1,positive,Semeval-train,Tomorrow is the Big Day! Discount Prices on Botox and Juvederm! Call and make an appointment! http://t.co/L82XnY9P #botox #juvederm #madison,264042502510751744
280390110,0,neutral,Semeval-train,"Red Band End Of Watch Trailer Arrives: Gyllenhaal and Pena vs. the world Back in early May, the green band theat... http://t.co/zOD5OsiK",235381736261959680
84746853,1,positive,Semeval-train,"COME TO THE CLUB MONDAY NIGHT! Hope to see you there! OPEN MIC NIGHT 6:30 - 9 PM at IGUANA located at 240 W 54 St, NYC http://t.co/TXqjxfqH",255165563444285440
6563122,0,neutral,Semeval-train,@erin_hanson if it makes you feel any better CBC national is doing a feature on the Kinder Morgan pipeline Wednesday night. #defendourcoast,260541067286417408
575995371,1,positive,Semeval-train,"@djjanice891 hi there DJ janice.. can you play ""COLD SUMMER NIGHTS by Francis M."" in way back wed.? this is for you STARLIGHT.. :)",205111361213177856
19839740,1,positive,Semeval-train,"New favorite Below the Cherry Moon (from coming album, Brighter, out March 5th 2012) by whomadewho http://t.co/Dfbpeujd on #SoundCloud",195533449510141952
784995421,1,positive,Semeval-train,@brandonivm I recommend going to see Behind the Mask at Laguna Hills Mall on the 30th :) http://t.co/e6Oo2MDu,256840883486486528
52458924,-1,negative,Semeval-train,WRITER #MOTIVATION: Dr. Seuss's 1st book was rejected by 43 publishers before it was accepted by the Vanguard Press. Don't give up,203850331845697536
277106451,-1,negative,Semeval-train,I missed it :(( QT @soOsuh_ditty: i have got to remind myself to watch Stevie TV every Sunday. I was dying.,176570730186670080
33674412,0,neutral,Semeval-train,@SexSlaves at Irving Plaza NYC July 21. Chexk out the poster: http://t.co/Wn5wwnoe,219095503642705920
125656403,-1,negative,Semeval-train,"Silent House may be full of stupid choices that might make you stop caring, but it's highly effective at building... http://t.co/IiJtwWsf",247902170995888128
106840108,-1,negative,Semeval-train,"Harris English, a #pgatour rookie, playing in his first @THEPLAYERSChamp, started his Saturday by plunking a marshal on the head #ouch",201378438752370688
